theory_id,paper_url,paper_name,paper_year
T1507,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11019127/,Alterations of the gut microbiome are associated with epigenetic age acceleration and physical fitness,2024
T4880,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11019128/,Mitochondrial S‐adenosylmethionine deficiency induces mitochondrial unfolded protein response and extends lifespan in Caenorhabditis elegans ,2024
T5854,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11019132/,It is time to explore the impact of length of gestation and fetal health on the human lifespan,2024
T1507,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11019133/,Correlates of life course physical activity in participants of the Baltimore longitudinal study of aging,2024
T2620,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11019139/,Synergistic interplay of UV radiation and urban particulate matter induces impairment of autophagy and alters cellular fate in senescence‐prone human dermal fibroblasts,2024
T2849,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11019140/,Dual treatment with kynurenine pathway inhibitors and NAD + precursors synergistically extends life span in Drosophila ,2024
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11019141/,Nucleoporin93 limits Yap activity to prevent endothelial cell senescence,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11019144/,Vitamin D3  inhibits p38 MAPK and senescence‐associated inflammatory mediator secretion by senescent fibroblasts that impacts immune responses during ageing,2024
T1507,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11019145/,Implications of metabolism on multi‐systems healthy aging across the lifespan,2024
T7395,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11019147/,Osteoclasts and osteoarthritis: Novel intervention targets and therapeutic potentials during aging,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11019148/,"Subcellular structure, heterogeneity, and plasticity of senescent cells",2024
T5430,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11019153/,Rapid and synchronous chemical induction of replicative‐like senescence via a small molecule inhibitor,2024
T7008,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11019282/,Human pluripotent stem cells as a translational toolkit in psychedelic research in vitro,2024
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11019886/,Dual RNA sequencing of Helicobacter pylori and host cell transcriptomes reveals ontologically distinct host-pathogen interaction,2024
T4829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11019917/,Inhibition of inosine metabolism of the gut microbiota decreases testosterone secretion in the testis,2024
T5854,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11019932/,LPD-3 as a megaprotein brake for aging and insulin-mTOR signaling in C. elegans,2024
T4829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11020204/,Ambient long-term exposure to organophosphorus pesticides and the human gut microbiome: an observational study,2024
T3891,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11020299/,"Young Plasma Rejuvenates Blood DNA Methylation Profile, Extends Mean Lifespan, and Improves Physical Appearance in Old Rats",2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11020767/,Generating PET scan patterns in Alzheimer’s by a mathematical model,2024
T5029,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11021242/,The Progress in Molecular Transport and Therapeutic Development in Human Blood–Brain Barrier Models in Neurological Disorders,2024
T7379,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11021252/,A high-resolution view of the heterogeneous aging endothelium,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11021774/,Oxidative stress in the brain–lung crosstalk: cellular and molecular perspectives,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11021785/,CDK4/6 inhibitors in drug-induced liver injury: a pharmacovigilance study of the FAERS database and analysis of the drug–gene interaction network,2024
T5430,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11021795/,Techniques for assessing telomere length: A methodological review,2024
T2849,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11021975/,The emerging importance of the α-keto acid dehydrogenase complexes in serving as intracellular and intercellular signaling platforms for the regulation of metabolism,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11022390/,Focusing on mitochondria in the brain: from biology to therapeutics,2024
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11022517/,"Comparative Neuroprotective Effects of Moringa oleifera Seed Oil and Aqueous Extract on Cognitive Functions on a High-Fat, High-Fructose Diet Mice: Focus on Senescence Markers",2024
T4829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11022582/,Queen bee gut microbiota extends honeybee lifespan by inhibiting insulin signaling,2024
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11022595/,Testosterone does not mediate the correlation between dietary inflammation and serum klotho levels among males: insights from NHANES database,2024
T2620,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11022629/,Durable superhydrophobic surface in wearable sensors: From nature to application,2023
T5430,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11022707/,Medium‐Dose Formoterol Attenuated Abdominal Aortic Aneurysm Induced by EPO via β2AR/cAMP/SIRT1 Pathway,2024
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11022713/,Loss of Endothelial Annexin A1 Aggravates Inflammation‐Induched Vascular Aging,2024
T3497,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11023079/,The Innovative and Evolving Landscape of Topical Exosome and Peptide Therapies: A Systematic Review of the Available Literature,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11023401/,An orchestra of machine learning methods reveals landmarks in single-cell data exemplified with aging fibroblasts,2024
T7008,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11023697/,High-altitude hypoxia exposure inhibits erythrophagocytosis by inducing macrophage ferroptosis in the spleen,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11023937/,Single-cell multiplex chromatin and RNA interactions in ageing human brain,2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11024075/,Mitochondrial complex I density is associated with IQ and cognition in cognitively healthy adults: an in vivo [18F]BCPP-EF PET study,2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11024265/,Exploring juventology: unlocking the secrets of youthspan and longevity programs,2024
T5125,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11024322/,"Aging brain: exploring the interplay between bone marrow aging, immunosenescence, and neuroinflammation",2024
T9996,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11024337/,Information-based rhythmic transcranial magnetic stimulation to accelerate learning during auditory working memory training: a proof-of-concept study,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11024792/,Apigenin and Rutaecarpine reduce the burden of cellular senescence in bone marrow stromal stem cells,2024
T5125,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11025003/,Identifying dementia from cognitive footprints in hospital records among Chinese older adults: a machine-learning study,2024
T4829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11025216/,Targeting brain-peripheral immune responses for secondary brain injury after ischemic and hemorrhagic stroke,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11025273/,Implications of ZNF334 gene in lymph node metastasis of lung SCC: potential bypassing of cellular senescence,2024
T9545,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11025553/,Social Activities and Risk of Dementia in Community-Dwelling Older People: Gender-Specific Findings From a Prospective Cohort Study,2024
T7379,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11026526/,Drug repurposing for cancer therapy,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11026543/,"Granzymes in health and diseases: the good, the bad and the ugly",2024
T9996,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11026598/,Distinct eye movement patterns to complex scenes in Alzheimer’s disease and Lewy body disease,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11026652/,Editorial: Bioactive materials for disease diagnosis and therapy,2024
T2849,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11026732/,Meta-analysis of the transcriptome identifies aberrant RNA processing as common feature of aging in multiple species,2024
T3891,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11027191/,Epithelial stem cells and niches in lung alveolar regeneration and diseases,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11030237/,STING promotes homeostatic maintenance of tissues and confers longevity with aging,2024
T3497,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11030314/,MICROGLIA AGING IN THE HIPPOCAMPUS ADVANCES THROUGH INTERMEDIATE STATES THAT DRIVE ACTIVATION AND COGNITIVE DECLINE,2024
T8390,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11030456/,Robust single nucleus RNA sequencing reveals depot-specific cell population dynamics in adipose tissue remodeling during obesity,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11030487/,Single-cell Landscape of Malignant Transition: Unraveling Cancer Cell-of-Origin and Heterogeneous Tissue Microenvironment,2024
T4829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11030542/,Probiotic treatment causes sex-specific neuroprotection after traumatic brain injury in mice,2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11031376/,Identification of cells of leukemic stem cell origin with non-canonical regenerative properties,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11031396/,Spatiotemporal transcriptomic changes of human ovarian aging and the regulatory role of FOXP1,2024
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11031405/,Inhibition of S6K lowers age-related inflammation and increases lifespan through the endolysosomal system,2024
T4829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11031467/,"The effect of psychoactive bacteria, Bifidobacterium longum Rosell®-175 and Lactobacillus rhamnosus JB-1, on brain proteome profiles in mice",2023
T2546,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11031673/,Molecular mechanism of autophagy and apoptosis in endometriosis: Current understanding and future research directions,2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11031832/,"Advances in the chemical constituents, pharmacological activity, and clinical application of Smilacis Glabrae Rhizoma: A review and predictive analysis of quality markers (Q-markers)",2024
T2620,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11031922/,Allostatic load and frailty do not covary significantly among older residents of Greater Poland,2024
T5029,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11031943/,Single-cell transcriptome atlas in C57BL/6 mice encodes morphological phenotypes in the aging kidneys,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11031980/,Melatonin: a ferroptosis inhibitor with potential therapeutic efficacy for the post-COVID-19 trajectory of accelerated brain aging and neurodegeneration,2024
T5125,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11032020/,Managing multiple sclerosis in individuals aged 55 and above: a comprehensive review,2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11032022/,Synthetic soldiers: Turning T cells into immortal warriors,2024
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11032087/,Emerging Trends in Atherosclerosis: Time to Address Atherosclerosis From a Younger Age,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11032393/,Inflammation and mitophagy are mitochondrial checkpoints to aging,2024
T1507,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11032455/,Pregnancy is linked to faster epigenetic aging in young women,2024
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11032474/,"Childhood maltreatment influences adult brain structure through its effects on immune, metabolic, and psychosocial factors",2024
T7008,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11032537/,Astroglial activation: Current concepts and future directions,2024
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11032549/,Subsequent correlated changes in complement component 3 and amyloid beta oligomers in the blood of patients with Alzheimer's disease,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11032609/,PPARγ attenuates cellular senescence of alveolar macrophages in asthma-COPD overlap,2024
T3891,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11033354/,Immune modulation in transplant medicine: a comprehensive review of cell therapy applications and future directions,2024
T0486,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11033437/,Exploring neurodegenerative disorders using advanced magnetic resonance imaging of the glymphatic system,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11033446/,Adherence to an antioxidant diet and lifestyle is associated with reduced risk of cardiovascular disease and mortality among adults with nonalcoholic fatty liver disease: evidence from NHANES 1999–2018,2024
T3891,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11033448/,B cells and the stressed brain: emerging evidence of neuroimmune interactions in the context of psychosocial stress and major depression,2024
T5029,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11033926/,Contribution of the ELRs to the development of advanced in vitro models,2024
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11034510/,"Unveiling the Nuances of Adult Female Acne: A Comprehensive Exploration of Epidemiology, Treatment Modalities, Dermocosmetics, and the Menopausal Influence",2024
T7379,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11034523/,Ageing as a two-phase process: theoretical framework,2024
T4880,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11034583/,"Endoplasmic reticulum stress, autophagy, neuroinflammation, and sigma 1 receptors as contributors to depression and its treatment",2023
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11034587/,Efficacy of exercise rehabilitation for managing patients with Alzheimer’s disease,2023
T4829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11034592/,Unraveling the gut-brain axis: the impact of steroid hormones and nutrition on Parkinson’s disease,2023
T3497,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11034607/,Connecting cellular mechanisms and extracellular vesicle cargo in traumatic brain injury,2023
T7008,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11034653/,Into the Wild: A novel wild-derived inbred strain resource expands the genomic and phenotypic diversity of laboratory mouse models,2024
T3497,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11035728/,"Gender effect of glucose, insulin/glucagon ratio, lipids, and nitrogen-metabolites on serum HGF and EGF levels in patients with diabetes type 2",2024
T1507,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11035796/,Beyond pathogens: the intriguing genetic legacy of endogenous retroviruses in host physiology,2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11036006/,"Exploring the neuroprotection of the combination of astragaloside A, chlorogenic acid and scutellarin in treating chronic cerebral ischemia via network analysis and experimental validation",2024
T7008,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11036092/,Modulation of mitochondrial function by extracellular acidosis in tumor cells and normal fibroblasts: Role of signaling pathways,2024
T3497,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11036524/,Research progress on venous thrombosis development in patients with malignant tumors,2024
T2936,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11036571/,Metabolomics and proteomics insights into subacute ruminal acidosis etiology and inhibition of proliferation of yak rumen epithelial cells in vitro,2024
